Date,Season,Year,Month,Hour,Holiday,Weekday,Working Day,Weather Situation,Temperature,Apparent Temperature,Humidity,Wind Speed,Casual User,Registered User,Total Count,Recency,Rental Category
2011-09-24,Winter,2011,Sep,14,0,Saturday,0,Misty,0.66,0.6212,74.0,0.1343,164,226,390,464,High
2011-09-24,Winter,2011,Sep,15,0,Saturday,0,Misty,0.66,0.6212,74.0,0.1343,168,284,452,464,High
2011-09-24,Winter,2011,Sep,16,0,Saturday,0,Misty,0.64,0.5909,78.0,0.0896,167,282,449,464,High
2011-09-24,Winter,2011,Sep,17,0,Saturday,0,Clear,0.66,0.6212,74.0,0.1045,180,246,426,464,High
2011-09-24,Winter,2011,Sep,18,0,Saturday,0,Clear,0.64,0.5909,78.0,0.1045,157,243,400,464,High
2011-09-24,Winter,2011,Sep,19,0,Saturday,0,Clear,0.62,0.5606,88.0,0.0,77,231,308,464,High
2011-09-24,Winter,2011,Sep,20,0,Saturday,0,Clear,0.62,0.5758,83.0,0.0,77,166,243,464,High
2011-09-24,Winter,2011,Sep,21,0,Saturday,0,Clear,0.62,0.5758,83.0,0.0896,66,156,222,464,High
2011-09-24,Winter,2011,Sep,22,0,Saturday,0,Misty,0.62,0.5606,88.0,0.0,50,143,193,464,High
2011-09-24,Winter,2011,Sep,23,0,Saturday,0,Misty,0.6,0.5455,88.0,0.0896,27,123,150,464,Medium
2011-09-25,Winter,2011,Sep,0,0,Sunday,0,Misty,0.6,0.5455,88.0,0.0,37,136,173,463,High
2011-09-25,Winter,2011,Sep,1,0,Sunday,0,Misty,0.6,0.5455,88.0,0.1045,31,93,124,463,Medium
2011-09-25,Winter,2011,Sep,2,0,Sunday,0,Light Rain,0.6,0.5152,94.0,0.0,27,79,106,463,Medium
2011-09-25,Winter,2011,Sep,3,0,Sunday,0,Light Rain,0.6,0.5152,94.0,0.0,20,39,59,463,Medium
2011-09-25,Winter,2011,Sep,4,0,Sunday,0,Light Rain,0.6,0.5152,94.0,0.1343,3,5,8,463,Low
2011-09-25,Winter,2011,Sep,5,0,Sunday,0,Clear,0.6,0.5455,88.0,0.0896,1,2,3,463,Low
2011-09-25,Winter,2011,Sep,6,0,Sunday,0,Misty,0.6,0.5455,88.0,0.1045,4,13,17,463,Low
2011-09-25,Winter,2011,Sep,7,0,Sunday,0,Misty,0.6,0.5152,94.0,0.1343,15,23,38,463,Low
2011-09-25,Winter,2011,Sep,8,0,Sunday,0,Misty,0.62,0.5606,88.0,0.0,27,59,86,463,Medium
2011-09-25,Winter,2011,Sep,9,0,Sunday,0,Misty,0.64,0.5758,83.0,0.0,55,100,155,463,High
2011-09-25,Winter,2011,Sep,10,0,Sunday,0,Misty,0.64,0.5758,83.0,0.0,85,190,275,463,High
2011-09-25,Winter,2011,Sep,11,0,Sunday,0,Misty,0.66,0.6061,78.0,0.1343,131,230,361,463,High
2011-09-25,Winter,2011,Sep,12,0,Sunday,0,Misty,0.66,0.6061,78.0,0.0,143,270,413,463,High
2011-09-25,Winter,2011,Sep,13,0,Sunday,0,Misty,0.68,0.6364,74.0,0.0,122,247,369,463,High
2011-09-25,Winter,2011,Sep,14,0,Sunday,0,Misty,0.66,0.6061,78.0,0.0,116,231,347,463,High
2011-09-25,Winter,2011,Sep,15,0,Sunday,0,Misty,0.66,0.6061,78.0,0.0,119,234,353,463,High
2011-09-25,Winter,2011,Sep,16,0,Sunday,0,Clear,0.7,0.6515,70.0,0.0,144,320,464,463,High
2011-09-25,Winter,2011,Sep,17,0,Sunday,0,Clear,0.68,0.6364,74.0,0.0,145,275,420,463,High
2011-09-25,Winter,2011,Sep,18,0,Sunday,0,Clear,0.68,0.6364,74.0,0.0,125,279,404,463,High
2011-09-25,Winter,2011,Sep,19,0,Sunday,0,Clear,0.64,0.5758,83.0,0.1343,87,242,329,463,High
2011-09-25,Winter,2011,Sep,20,0,Sunday,0,Clear,0.64,0.5758,83.0,0.0896,51,135,186,463,High
2011-09-25,Winter,2011,Sep,21,0,Sunday,0,Clear,0.62,0.5455,94.0,0.0896,24,113,137,463,Medium
2011-09-25,Winter,2011,Sep,22,0,Sunday,0,Clear,0.62,0.5606,88.0,0.0896,20,84,104,463,Medium
2011-09-25,Winter,2011,Sep,23,0,Sunday,0,Misty,0.62,0.5455,94.0,0.1045,12,67,79,463,Medium
2011-09-26,Winter,2011,Sep,0,0,Monday,1,Misty,0.62,0.5455,94.0,0.0,6,23,29,462,Low
2011-09-26,Winter,2011,Sep,1,0,Monday,1,Misty,0.62,0.5606,88.0,0.1045,3,14,17,462,Low
2011-09-26,Winter,2011,Sep,2,0,Monday,1,Misty,0.62,0.5606,88.0,0.1045,4,4,8,462,Low
2011-09-26,Winter,2011,Sep,3,0,Monday,1,Misty,0.62,0.5455,94.0,0.0,0,5,5,462,Low
2011-09-26,Winter,2011,Sep,4,0,Monday,1,Misty,0.62,0.5455,94.0,0.0896,2,4,6,462,Low
2011-09-26,Winter,2011,Sep,5,0,Monday,1,Misty,0.62,0.5606,88.0,0.0,0,25,25,462,Low
2011-09-26,Winter,2011,Sep,6,0,Monday,1,Misty,0.62,0.5455,94.0,0.0896,6,107,113,462,Medium
2011-09-26,Winter,2011,Sep,7,0,Monday,1,Misty,0.62,0.5455,94.0,0.0,17,315,332,462,High
2011-09-26,Winter,2011,Sep,8,0,Monday,1,Misty,0.62,0.5455,94.0,0.0,29,326,355,462,High
2011-09-26,Winter,2011,Sep,9,0,Monday,1,Misty,0.64,0.5758,89.0,0.194,44,161,205,462,High
2011-09-26,Winter,2011,Sep,10,0,Monday,1,Misty,0.64,0.5758,89.0,0.194,37,117,154,462,High
2011-09-26,Winter,2011,Sep,11,0,Monday,1,Clear,0.68,0.6364,79.0,0.2239,43,116,159,462,High
2011-09-26,Winter,2011,Sep,12,0,Monday,1,Misty,0.68,0.6364,79.0,0.1642,48,161,209,462,High
2011-09-26,Winter,2011,Sep,13,0,Monday,1,Misty,0.7,0.6667,74.0,0.1642,48,139,187,462,High
2011-09-26,Winter,2011,Sep,14,0,Monday,1,Clear,0.7,0.6515,70.0,0.1642,44,110,154,462,High
2011-09-26,Winter,2011,Sep,15,0,Monday,1,Clear,0.72,0.6818,62.0,0.1343,52,157,209,462,High
2011-09-26,Winter,2011,Sep,16,0,Monday,1,Clear,0.7,0.6515,65.0,0.1642,74,239,313,462,High
2011-09-26,Winter,2011,Sep,17,0,Monday,1,Clear,0.7,0.6515,70.0,0.1343,61,509,570,462,High
2011-09-26,Winter,2011,Sep,18,0,Monday,1,Clear,0.66,0.6061,83.0,0.1045,63,490,553,462,High
2011-09-26,Winter,2011,Sep,19,0,Monday,1,Clear,0.66,0.6061,82.0,0.0896,36,347,383,462,High
2011-09-26,Winter,2011,Sep,20,0,Monday,1,Clear,0.64,0.5758,89.0,0.1343,24,227,251,462,High
2011-09-26,Winter,2011,Sep,21,0,Monday,1,Clear,0.64,0.5758,89.0,0.1343,18,164,182,462,High
2011-09-26,Winter,2011,Sep,22,0,Monday,1,Clear,0.62,0.5455,94.0,0.1343,14,122,136,462,Medium
2011-09-26,Winter,2011,Sep,23,0,Monday,1,Clear,0.62,0.5455,94.0,0.1343,11,64,75,462,Medium
2011-09-27,Winter,2011,Sep,0,0,Tuesday,1,Clear,0.62,0.5455,94.0,0.1343,9,28,37,461,Low
2011-09-27,Winter,2011,Sep,1,0,Tuesday,1,Clear,0.62,0.5455,94.0,0.1642,4,6,10,461,Low
2011-09-27,Winter,2011,Sep,2,0,Tuesday,1,Clear,0.62,0.5455,94.0,0.1045,7,4,11,461,Low
2011-09-27,Winter,2011,Sep,3,0,Tuesday,1,Misty,0.62,0.5455,94.0,0.0,5,5,10,461,Low
2011-09-27,Winter,2011,Sep,4,0,Tuesday,1,Light Rain,0.62,0.5455,94.0,0.0896,5,3,8,461,Low
2011-09-27,Winter,2011,Sep,5,0,Tuesday,1,Light Rain,0.62,0.5455,94.0,0.0896,0,24,24,461,Low
2011-09-27,Winter,2011,Sep,6,0,Tuesday,1,Misty,0.62,0.5455,94.0,0.1045,8,116,124,461,Medium
2011-09-27,Winter,2011,Sep,7,0,Tuesday,1,Misty,0.62,0.5455,94.0,0.1045,15,234,249,461,High
2011-09-27,Winter,2011,Sep,8,0,Tuesday,1,Misty,0.64,0.5758,89.0,0.1045,27,400,427,461,High
2011-09-27,Winter,2011,Sep,9,0,Tuesday,1,Light Rain,0.64,0.5758,89.0,0.194,20,173,193,461,High
2011-09-27,Winter,2011,Sep,10,0,Tuesday,1,Light Rain,0.64,0.5606,94.0,0.1642,21,101,122,461,Medium
2011-09-27,Winter,2011,Sep,11,0,Tuesday,1,Misty,0.66,0.5909,89.0,0.1045,26,97,123,461,Medium
2011-09-27,Winter,2011,Sep,12,0,Tuesday,1,Misty,0.66,0.5909,89.0,0.1343,33,129,162,461,High
2011-09-27,Winter,2011,Sep,13,0,Tuesday,1,Misty,0.7,0.6667,74.0,0.2239,29,122,151,461,High
2011-09-27,Winter,2011,Sep,14,0,Tuesday,1,Misty,0.68,0.6364,79.0,0.1045,29,123,152,461,High
2011-09-27,Winter,2011,Sep,15,0,Tuesday,1,Misty,0.68,0.6364,83.0,0.0896,35,170,205,461,High
2011-09-27,Winter,2011,Sep,16,0,Tuesday,1,Misty,0.66,0.6061,83.0,0.194,33,225,258,461,High
2011-09-27,Winter,2011,Sep,17,0,Tuesday,1,Misty,0.66,0.5909,89.0,0.194,50,480,530,461,High
2011-09-27,Winter,2011,Sep,18,0,Tuesday,1,Misty,0.64,0.5758,89.0,0.2239,31,325,356,461,High
2011-09-27,Winter,2011,Sep,19,0,Tuesday,1,Misty,0.64,0.5758,89.0,0.1343,26,294,320,461,High
2011-09-27,Winter,2011,Sep,20,0,Tuesday,1,Clear,0.62,0.5909,78.0,0.0,17,221,238,461,High
2011-09-27,Winter,2011,Sep,21,0,Tuesday,1,Clear,0.6,0.5606,83.0,0.0,17,179,196,461,High
2011-09-27,Winter,2011,Sep,22,0,Tuesday,1,Clear,0.6,0.5455,88.0,0.0896,19,102,121,461,Medium
2011-09-27,Winter,2011,Sep,23,0,Tuesday,1,Clear,0.6,0.5455,88.0,0.0896,11,82,93,461,Medium
2011-09-28,Winter,2011,Sep,0,0,Wednesday,1,Clear,0.6,0.5455,88.0,0.0,7,29,36,460,Low
2011-09-28,Winter,2011,Sep,1,0,Wednesday,1,Clear,0.6,0.5455,88.0,0.0,1,13,14,460,Low
2011-09-28,Winter,2011,Sep,2,0,Wednesday,1,Clear,0.6,0.5455,88.0,0.2537,0,9,9,460,Low
2011-09-28,Winter,2011,Sep,3,0,Wednesday,1,Misty,0.6,0.5152,94.0,0.0896,0,3,3,460,Low
2011-09-28,Winter,2011,Sep,4,0,Wednesday,1,Clear,0.6,0.5455,88.0,0.0,1,3,4,460,Low
2011-09-28,Winter,2011,Sep,5,0,Wednesday,1,Misty,0.6,0.5152,94.0,0.0,2,20,22,460,Low
2011-09-28,Winter,2011,Sep,6,0,Wednesday,1,Light Rain,0.6,0.5152,94.0,0.1642,3,111,114,460,Medium
2011-09-28,Winter,2011,Sep,7,0,Wednesday,1,Light Rain,0.6,0.5152,94.0,0.1642,8,177,185,460,High
2011-09-28,Winter,2011,Sep,8,0,Wednesday,1,Light Rain,0.62,0.5455,94.0,0.2239,17,270,287,460,High
2011-09-28,Winter,2011,Sep,9,0,Wednesday,1,Light Rain,0.62,0.5455,94.0,0.2239,14,141,155,460,High
2011-09-28,Winter,2011,Sep,10,0,Wednesday,1,Misty,0.62,0.5455,94.0,0.0,20,109,129,460,Medium
2011-09-28,Winter,2011,Sep,11,0,Wednesday,1,Misty,0.66,0.6061,83.0,0.1045,24,127,151,460,High
2011-09-28,Winter,2011,Sep,12,0,Wednesday,1,Misty,0.68,0.6364,79.0,0.0,25,159,184,460,High
2011-09-28,Winter,2011,Sep,13,0,Wednesday,1,Clear,0.7,0.6667,74.0,0.2537,24,138,162,460,High
2011-09-28,Winter,2011,Sep,14,0,Wednesday,1,Clear,0.72,0.6818,62.0,0.2537,25,145,170,460,High
2011-09-28,Winter,2011,Sep,15,0,Wednesday,1,Clear,0.7,0.6515,70.0,0.1343,35,146,181,460,High
2011-09-28,Winter,2011,Sep,16,0,Wednesday,1,Clear,0.7,0.6515,70.0,0.194,39,241,280,460,High
2011-09-28,Winter,2011,Sep,17,0,Wednesday,1,Clear,0.7,0.6515,70.0,0.2239,64,527,591,460,High
2011-09-28,Winter,2011,Sep,18,0,Wednesday,1,Light Rain,0.66,0.6061,83.0,0.2537,65,459,524,460,High
2011-09-28,Winter,2011,Sep,19,0,Wednesday,1,Light Rain,0.66,0.6061,83.0,0.2537,57,315,372,460,High
2011-09-28,Winter,2011,Sep,20,0,Wednesday,1,Light Rain,0.6,0.5606,83.0,0.2985,11,91,102,460,Medium
2011-09-28,Winter,2011,Sep,21,0,Wednesday,1,Light Rain,0.6,0.5455,88.0,0.2537,7,67,74,460,Medium
2011-09-28,Winter,2011,Sep,22,0,Wednesday,1,Clear,0.6,0.5455,88.0,0.0896,19,68,87,460,Medium
2011-09-28,Winter,2011,Sep,23,0,Wednesday,1,Clear,0.6,0.5152,94.0,0.1343,12,59,71,460,Medium
2011-09-29,Winter,2011,Sep,0,0,Thursday,1,Clear,0.6,0.5152,94.0,0.194,7,33,40,459,Low
2011-09-29,Winter,2011,Sep,1,0,Thursday,1,Misty,0.6,0.5,100.0,0.194,3,20,23,459,Low
2011-09-29,Winter,2011,Sep,2,0,Thursday,1,Misty,0.6,0.5,100.0,0.194,0,2,2,459,Low
2011-09-29,Winter,2011,Sep,3,0,Thursday,1,Misty,0.6,0.5152,94.0,0.194,0,8,8,459,Low
2011-09-29,Winter,2011,Sep,4,0,Thursday,1,Misty,0.6,0.5455,88.0,0.194,2,5,7,459,Low
2011-09-29,Winter,2011,Sep,5,0,Thursday,1,Misty,0.6,0.5455,88.0,0.1045,0,22,22,459,Low
2011-09-29,Winter,2011,Sep,6,0,Thursday,1,Misty,0.6,0.5455,88.0,0.0896,5,106,111,459,Medium
2011-09-29,Winter,2011,Sep,7,0,Thursday,1,Clear,0.6,0.5455,88.0,0.1343,14,269,283,459,High
2011-09-29,Winter,2011,Sep,8,0,Thursday,1,Clear,0.6,0.5606,83.0,0.0,29,402,431,459,High
2011-09-29,Winter,2011,Sep,9,0,Thursday,1,Clear,0.62,0.5909,78.0,0.2537,27,198,225,459,High
2011-09-29,Winter,2011,Sep,10,0,Thursday,1,Clear,0.64,0.6061,65.0,0.194,24,103,127,459,Medium
2011-09-29,Winter,2011,Sep,11,0,Thursday,1,Clear,0.62,0.6061,61.0,0.194,36,122,158,459,High
2011-09-29,Winter,2011,Sep,12,0,Thursday,1,Clear,0.66,0.6212,61.0,0.1642,38,157,195,459,High
2011-09-29,Winter,2011,Sep,13,0,Thursday,1,Clear,0.64,0.6212,61.0,0.194,36,175,211,459,High
2011-09-29,Winter,2011,Sep,14,0,Thursday,1,Clear,0.68,0.6364,51.0,0.2985,33,134,167,459,High
2011-09-29,Winter,2011,Sep,15,0,Thursday,1,Clear,0.68,0.6364,45.0,0.3881,42,185,227,459,High
2011-09-29,Winter,2011,Sep,16,0,Thursday,1,Clear,0.68,0.6364,41.0,0.3582,64,227,291,459,High
2011-09-29,Winter,2011,Sep,17,0,Thursday,1,Clear,0.66,0.6212,47.0,0.2985,62,527,589,459,High
2011-09-29,Winter,2011,Sep,18,0,Thursday,1,Clear,0.64,0.6212,41.0,0.2239,84,500,584,459,High
2011-09-29,Winter,2011,Sep,19,0,Thursday,1,Clear,0.62,0.6212,50.0,0.0896,36,348,384,459,High
2011-09-29,Winter,2011,Sep,20,0,Thursday,1,Clear,0.6,0.6212,53.0,0.0896,39,234,273,459,High
2011-09-29,Winter,2011,Sep,21,0,Thursday,1,Clear,0.58,0.5455,56.00000000000001,0.0,30,195,225,459,High
2011-09-29,Winter,2011,Sep,22,0,Thursday,1,Clear,0.56,0.5303,68.0,0.0,25,150,175,459,High
2011-09-29,Winter,2011,Sep,23,0,Thursday,1,Clear,0.52,0.5,77.0,0.1045,17,64,81,459,Medium
2011-09-30,Winter,2011,Sep,0,0,Friday,1,Clear,0.52,0.5,83.0,0.1045,7,53,60,458,Medium
2011-09-30,Winter,2011,Sep,1,0,Friday,1,Clear,0.52,0.5,77.0,0.0896,5,18,23,458,Low
2011-09-30,Winter,2011,Sep,2,0,Friday,1,Clear,0.52,0.5,83.0,0.1045,6,9,15,458,Low
2011-09-30,Winter,2011,Sep,3,0,Friday,1,Clear,0.52,0.5,83.0,0.1045,0,3,3,458,Low
2011-09-30,Winter,2011,Sep,4,0,Friday,1,Clear,0.52,0.5,83.0,0.194,2,6,8,458,Low
2011-09-30,Winter,2011,Sep,5,0,Friday,1,Clear,0.52,0.5,83.0,0.194,3,23,26,458,Low
2011-09-30,Winter,2011,Sep,6,0,Friday,1,Clear,0.52,0.5,83.0,0.2239,0,98,98,458,Medium
2011-09-30,Winter,2011,Sep,7,0,Friday,1,Clear,0.52,0.5,83.0,0.2239,14,283,297,458,High
2011-09-30,Winter,2011,Sep,8,0,Friday,1,Clear,0.54,0.5152,77.0,0.1343,31,425,456,458,High
2011-09-30,Winter,2011,Sep,9,0,Friday,1,Clear,0.56,0.5303,73.0,0.194,23,214,237,458,High
2011-09-30,Winter,2011,Sep,10,0,Friday,1,Clear,0.6,0.6061,64.0,0.0,46,122,168,458,High
2011-09-30,Winter,2011,Sep,11,0,Friday,1,Clear,0.64,0.6212,56.99999999999999,0.0896,49,168,217,458,High
2011-09-30,Winter,2011,Sep,12,0,Friday,1,Misty,0.64,0.6212,56.99999999999999,0.194,59,195,254,458,High
2011-09-30,Winter,2011,Sep,13,0,Friday,1,Misty,0.66,0.6212,47.0,0.3284,72,194,266,458,High
2011-09-30,Winter,2011,Sep,14,0,Friday,1,Misty,0.64,0.6212,47.0,0.2985,93,173,266,458,High
2011-09-30,Winter,2011,Sep,15,0,Friday,1,Clear,0.64,0.6212,50.0,0.2836,52,193,245,458,High
2011-09-30,Winter,2011,Sep,16,0,Friday,1,Clear,0.62,0.6212,53.0,0.2239,62,298,360,458,High
2011-09-30,Winter,2011,Sep,17,0,Friday,1,Clear,0.62,0.6212,53.0,0.194,94,497,591,458,High
2011-09-30,Winter,2011,Sep,18,0,Friday,1,Clear,0.58,0.5455,49.0,0.3582,62,449,511,458,High
2011-09-30,Winter,2011,Sep,19,0,Friday,1,Clear,0.54,0.5152,52.0,0.2836,42,332,374,458,High
2011-09-30,Winter,2011,Sep,20,0,Friday,1,Clear,0.54,0.5152,52.0,0.2836,28,202,230,458,High
2011-09-30,Winter,2011,Sep,21,0,Friday,1,Clear,0.52,0.5,55.00000000000001,0.194,27,179,206,458,High
2011-09-30,Winter,2011,Sep,22,0,Friday,1,Clear,0.52,0.5,55.00000000000001,0.3284,30,129,159,458,High
2011-09-30,Winter,2011,Sep,23,0,Friday,1,Clear,0.52,0.5,55.00000000000001,0.3284,23,109,132,458,Medium
2011-10-01,Winter,2011,Oct,0,0,Saturday,0,Clear,0.5,0.4848,63.0,0.3881,24,106,130,457,Medium
2011-10-01,Winter,2011,Oct,1,0,Saturday,0,Clear,0.48,0.4697,67.0,0.3284,11,47,58,457,Medium
2011-10-01,Winter,2011,Oct,2,0,Saturday,0,Clear,0.46,0.4545,63.0,0.4179,21,46,67,457,Medium
2011-10-01,Winter,2011,Oct,3,0,Saturday,0,Clear,0.46,0.4545,59.0,0.4179,8,17,25,457,Low
2011-10-01,Winter,2011,Oct,4,0,Saturday,0,Clear,0.44,0.4394,57.99999999999999,0.4179,2,6,8,457,Low
2011-10-01,Winter,2011,Oct,5,0,Saturday,0,Misty,0.44,0.4394,62.0,0.2985,1,4,5,457,Low
2011-10-01,Winter,2011,Oct,6,0,Saturday,0,Clear,0.42,0.4242,67.0,0.3284,4,15,19,457,Low
2011-10-01,Winter,2011,Oct,7,0,Saturday,0,Light Rain,0.42,0.4242,67.0,0.2537,6,30,36,457,Low
2011-10-01,Winter,2011,Oct,8,0,Saturday,0,Misty,0.4,0.4091,76.0,0.3284,9,58,67,457,Medium
2011-10-01,Winter,2011,Oct,9,0,Saturday,0,Light Rain,0.4,0.4091,82.0,0.3582,17,112,129,457,Medium
2011-10-01,Winter,2011,Oct,10,0,Saturday,0,Light Rain,0.4,0.4091,76.0,0.3582,21,100,121,457,Medium
2011-10-01,Winter,2011,Oct,11,0,Saturday,0,Light Rain,0.38,0.3939,82.0,0.3284,30,102,132,457,Medium
2011-10-01,Winter,2011,Oct,12,0,Saturday,0,Misty,0.4,0.4091,82.0,0.2537,28,130,158,457,High
2011-10-01,Winter,2011,Oct,13,0,Saturday,0,Misty,0.4,0.4091,82.0,0.3284,27,98,125,457,Medium
2011-10-01,Winter,2011,Oct,14,0,Saturday,0,Misty,0.42,0.4242,71.0,0.3582,33,147,180,457,High
2011-10-01,Winter,2011,Oct,15,0,Saturday,0,Misty,0.42,0.4242,71.0,0.2836,41,154,195,457,High
2011-10-01,Winter,2011,Oct,16,0,Saturday,0,Misty,0.4,0.4091,76.0,0.2985,58,165,223,457,High
2011-10-01,Winter,2011,Oct,17,0,Saturday,0,Light Rain,0.4,0.4091,76.0,0.194,58,170,228,457,High
2011-10-01,Winter,2011,Oct,18,0,Saturday,0,Light Rain,0.38,0.3939,87.0,0.2239,23,117,140,457,Medium
2011-10-01,Winter,2011,Oct,19,0,Saturday,0,Misty,0.38,0.3939,82.0,0.194,27,99,126,457,Medium
2011-10-01,Winter,2011,Oct,20,0,Saturday,0,Light Rain,0.36,0.3636,87.0,0.1045,8,58,66,457,Medium
2011-10-01,Winter,2011,Oct,21,0,Saturday,0,Light Rain,0.36,0.3636,87.0,0.1045,3,53,56,457,Medium
2011-10-01,Winter,2011,Oct,22,0,Saturday,0,Misty,0.36,0.3485,93.0,0.2239,12,58,70,457,Medium
2011-10-01,Winter,2011,Oct,23,0,Saturday,0,Light Rain,0.36,0.3485,93.0,0.2239,8,57,65,457,Medium
2011-10-02,Winter,2011,Oct,0,0,Sunday,0,Light Rain,0.36,0.3333,93.0,0.2985,4,43,47,456,Low
2011-10-02,Winter,2011,Oct,1,0,Sunday,0,Light Rain,0.34,0.3182,87.0,0.2537,1,23,24,456,Low
2011-10-02,Winter,2011,Oct,2,0,Sunday,0,Light Rain,0.34,0.303,87.0,0.2985,3,27,30,456,Low
2011-10-02,Winter,2011,Oct,3,0,Sunday,0,Light Rain,0.34,0.3182,87.0,0.2836,4,5,9,456,Low
2011-10-02,Winter,2011,Oct,4,0,Sunday,0,Misty,0.34,0.3182,87.0,0.2537,4,3,7,456,Low
2011-10-02,Winter,2011,Oct,5,0,Sunday,0,Clear,0.32,0.303,87.0,0.2836,0,7,7,456,Low
2011-10-02,Winter,2011,Oct,6,0,Sunday,0,Clear,0.32,0.3182,81.0,0.1642,2,13,15,456,Low
2011-10-02,Winter,2011,Oct,7,0,Sunday,0,Clear,0.34,0.3333,76.0,0.194,5,24,29,456,Low
2011-10-02,Winter,2011,Oct,8,0,Sunday,0,Misty,0.34,0.3333,76.0,0.194,14,50,64,456,Medium
2011-10-02,Winter,2011,Oct,9,0,Sunday,0,Clear,0.36,0.3333,76.0,0.3582,19,96,115,456,Medium
2011-10-02,Winter,2011,Oct,10,0,Sunday,0,Misty,0.36,0.3333,71.0,0.2836,60,188,248,456,High
2011-10-02,Winter,2011,Oct,11,0,Sunday,0,Misty,0.38,0.3939,66.0,0.2537,74,218,292,456,High
2011-10-02,Winter,2011,Oct,12,0,Sunday,0,Misty,0.4,0.4091,62.0,0.194,78,243,321,456,High
2011-10-02,Winter,2011,Oct,13,0,Sunday,0,Light Rain,0.4,0.4091,62.0,0.2239,84,224,308,456,High
2011-10-02,Winter,2011,Oct,14,0,Sunday,0,Light Rain,0.36,0.3485,81.0,0.1642,61,195,256,456,High
2011-10-02,Winter,2011,Oct,15,0,Sunday,0,Light Rain,0.36,0.3333,81.0,0.2537,29,144,173,456,High
2011-10-02,Winter,2011,Oct,16,0,Sunday,0,Light Rain,0.36,0.3485,87.0,0.194,44,162,206,456,High
2011-10-02,Winter,2011,Oct,17,0,Sunday,0,Light Rain,0.36,0.3485,87.0,0.1642,32,135,167,456,High
2011-10-02,Winter,2011,Oct,18,0,Sunday,0,Misty,0.36,0.3485,81.0,0.194,16,158,174,456,High
2011-10-02,Winter,2011,Oct,19,0,Sunday,0,Misty,0.38,0.3939,76.0,0.1642,34,128,162,456,High
2011-10-02,Winter,2011,Oct,20,0,Sunday,0,Misty,0.36,0.3333,76.0,0.2537,16,71,87,456,Medium
2011-10-02,Winter,2011,Oct,21,0,Sunday,0,Clear,0.36,0.3485,71.0,0.2239,17,71,88,456,Medium
2011-10-02,Winter,2011,Oct,22,0,Sunday,0,Light Rain,0.36,0.3636,81.0,0.0896,9,55,64,456,Medium
2011-10-02,Winter,2011,Oct,23,0,Sunday,0,Clear,0.36,0.3636,81.0,0.0896,6,19,25,456,Low
2011-10-03,Winter,2011,Oct,0,0,Monday,1,Clear,0.34,0.3485,87.0,0.1045,3,13,16,455,Low
2011-10-03,Winter,2011,Oct,1,0,Monday,1,Clear,0.36,0.3636,81.0,0.0896,1,5,6,455,Low
2011-10-03,Winter,2011,Oct,2,0,Monday,1,Clear,0.36,0.3636,76.0,0.1045,0,4,4,455,Low
2011-10-03,Winter,2011,Oct,3,0,Monday,1,Clear,0.36,0.3788,81.0,0.0,1,6,7,455,Low
2011-10-03,Winter,2011,Oct,4,0,Monday,1,Clear,0.34,0.3485,87.0,0.1045,2,6,8,455,Low
2011-10-03,Winter,2011,Oct,5,0,Monday,1,Misty,0.36,0.3636,76.0,0.1045,4,17,21,455,Low
2011-10-03,Winter,2011,Oct,6,0,Monday,1,Misty,0.36,0.3788,71.0,0.0,3,91,94,455,Medium
2011-10-03,Winter,2011,Oct,7,0,Monday,1,Misty,0.36,0.3485,71.0,0.1343,8,241,249,455,High
2011-10-03,Winter,2011,Oct,8,0,Monday,1,Misty,0.36,0.3636,71.0,0.1045,13,359,372,455,High
2011-10-03,Winter,2011,Oct,9,0,Monday,1,Misty,0.4,0.4091,66.0,0.0896,12,141,153,455,High
2011-10-03,Winter,2011,Oct,10,0,Monday,1,Misty,0.4,0.4091,66.0,0.1045,19,82,101,455,Medium
2011-10-03,Winter,2011,Oct,11,0,Monday,1,Misty,0.4,0.4091,71.0,0.2239,26,100,126,455,Medium
2011-10-03,Winter,2011,Oct,12,0,Monday,1,Misty,0.4,0.4091,71.0,0.1343,29,118,147,455,Medium
2011-10-03,Winter,2011,Oct,13,0,Monday,1,Light Rain,0.42,0.4242,67.0,0.1642,16,102,118,455,Medium
2011-10-03,Winter,2011,Oct,14,0,Monday,1,Light Rain,0.4,0.4091,76.0,0.0,26,94,120,455,Medium
2011-10-03,Winter,2011,Oct,15,0,Monday,1,Light Rain,0.4,0.4091,76.0,0.0,22,79,101,455,Medium
2011-10-03,Winter,2011,Oct,16,0,Monday,1,Misty,0.4,0.4091,76.0,0.1045,16,202,218,455,High
2011-10-03,Winter,2011,Oct,17,0,Monday,1,Misty,0.4,0.4091,76.0,0.1642,40,455,495,455,High
2011-10-03,Winter,2011,Oct,18,0,Monday,1,Misty,0.4,0.4091,76.0,0.1642,28,384,412,455,High
2011-10-03,Winter,2011,Oct,19,0,Monday,1,Clear,0.4,0.4091,76.0,0.0,15,300,315,455,High
2011-10-03,Winter,2011,Oct,20,0,Monday,1,Light Rain,0.4,0.4091,82.0,0.0,13,191,204,455,High
2011-10-03,Winter,2011,Oct,21,0,Monday,1,Misty,0.4,0.4091,82.0,0.0,10,128,138,455,Medium
2011-10-03,Winter,2011,Oct,22,0,Monday,1,Misty,0.4,0.4091,82.0,0.0,12,79,91,455,Medium
